AUDI,Diesel,181,280,16.9,3704,136,172.76,72.09,62.6,0.101450836
AUDI,Diesel,148,250,16.9,3439,127,172.76,72.09,62.6,0.712879332
AUDI,Diesel,148,250,16.9,3627,127,172.76,72.09,62.6,0.757539507
AUDI,Diesel,148,250,16.9,3704,127,172.76,72.09,62.6,0.268182896
AUDI,Petrol,187,236,17.2,3627,145,194.21,73.78,57.28,0.160150108
AUDI,Petrol,249,272,17.2,3682,155,194.21,73.78,57.28,0.799839575
AUDI,Petrol,328,324,19.8,4023,155,194.21,73.78,57.28,0.366553966
AUDI,Petrol,444,405,19.8,4343,155,194.13,73.78,56.3,0.887639888
AUDI,Petrol,249,272,17.2,3825,155,194.21,73.78,57.28,0.433266106
AUDI,Diesel,316,479,19.3,4211,155,194.21,73.78,57.28,0.988329094
AUDI,Diesel,268,427,19.3,4068,155,194.21,73.78,57.28,0.627654949
AUDI,Diesel,215,368,19.3,4057,152,194.21,73.78,57.28,0.611696903
AUDI,Diesel,215,295,19.3,3902,152,194.21,73.78,57.28,0.441224968
AUDI,Diesel,187,295,19.3,3825,144,194.21,73.78,57.28,0.898929591
AUDI,Diesel,187,295,19.3,3748,144,194.21,73.78,57.28,0.239095517
AUDI,Diesel,148,258,19.3,3825,133,194.21,73.78,57.28,0.11461785
AUDI,Diesel,148,258,19.3,3748,133,194.21,73.78,57.28,0.175904777
AUDI,Diesel,187,295,19.3,4012,143,194.21,73.78,57.28,0.359918069
AUDI,Diesel,215,295,19.3,3902,152,194.21,73.78,57.28,0.62262189
AUDI,Diesel,215,368,19.3,4057,152,194.21,73.78,57.28,0.297327619
AUDI,Diesel,322,479,19.3,4277,155,194.21,73.78,57.28,0.372753425
AUDI,Petrol,228,272,11.9,3120,155,156.5,68.74,56.02,0.419400434
AUDI,Petrol,148,184,11.9,2712,134,156.42,68.74,55.98,0.243785392
AUDI,Petrol,148,184,11.9,2712,134,156.42,68.74,55.98,0.819557926
AUDI,Petrol,148,184,11.9,2690,134,156.42,68.74,55.98,0.338653867
AUDI,Petrol,148,184,11.9,2690,134,156.42,68.74,55.98,0.213287497
AUDI,Petrol,123,147,11.9,2679,127,156.42,68.74,55.98,0.605116776
AUDI,Petrol,123,147,11.9,2679,127,156.42,68.74,55.98,0.527630346
